"delta","theta","lowAlpha","highAlpha","lowBeta","highBeta","lowGamma","highGamma","classification","Theta_LowAlpha_Ratio","Theta_HighAlpha_Ratio","Delta_Theta_Ratio","Total_Alpha","Total_Beta","Total_Gamma","High_Low_Alpha_Diff","High_Low_Beta_Diff","High_Low_Gamma_Diff"
0.73029933538587,4.51963523445226,4.53243096492161,1.90060190191502,6.54828362806241,3.89348076086831,7.08191372560503,-0.549134936952467,0,-0.223248827304749,0.035620413282106,-0.499932193689074,4.04744740371685,6.58199007534883,-0.215200821003978,-2.12170262075634,-1.40303746089788,-0.882701583840359
2.03391937006848,2.298872988468,4.41752057360815,1.55319578471855,6.38756903324241,1.26292374861486,3.27141547474432,-0.589670888315038,0,-0.305560042462404,-0.142674243950528,-0.361939331593104,3.75476632945987,4.65173302280957,-0.434616763123709,-2.31487320784537,-3.52858694858182,-0.743813333109034
0.92914769903863,2.3248486169302,4.22177653294642,0.468818708055726,6.11379984819489,3.73549297247129,-0.191209732081777,4.47099317562827,1,-0.29988340693429,0.223137207957807,-0.439009813082874,2.94330401185692,6.21528428564752,4.45140999470069,-3.05048811021182,-1.22444202819932,4.48072674716947
1.11140007882508,2.56413145452147,4.16384029914788,1.05495975782678,6.03276976698207,2.61487026644549,1.73136862461623,4.55747593785441,0,-0.288530135878062,0.0048799551385484,-0.436807799326024,3.27931934420401,5.38557351645244,4.62798967545947,-2.51954316321691,-2.12087237298916,4.47669220805245
0.112079762785833,0.737977202979681,4.01922099219678,0.228147625117573,5.83050404449931,0.0183515513030837,1.34658238535349,0.464048504609259,0,-0.362326397743546,-0.0621342436144071,-0.417723680099985,2.66350022965344,3.45453806399569,0.526196010243172,-3.08420287934528,-4.18746557998975,0.400715644163593
1.04523122090843,0.886177563491055,4.01839360659288,0.274937925570491,5.82934685635844,0.332710593585499,0.494100164666427,0.627751268458375,0,-0.355703656294079,-0.0418455412396592,-0.306888987671839,2.6927032271755,3.67318901224768,0.649470159011013,-3.04491075992766,-3.91877703524989,0.604587276071425
0.0596725334438813,0.35131220729542,3.98441307225604,-0.134159257131859,5.78182140852654,-0.125702164965537,-0.370235507891446,0.740542211913019,0,-0.378410198406536,0.0651312530999212,-0.370747386620506,2.41154901734094,3.32529190626697,0.721396468879704,-3.35489236869843,-4.27511430527023,0.758096939241867
1.33975241379573,1.02354823356588,3.84368055349069,-0.173717466520857,5.58499177917064,2.96308546110525,0.236094323674083,3.03993609134828,0,-0.347188703001908,0.539149117673579,-0.292208895959502,2.29823367022604,5.36420723300294,3.04381655849752,-3.27295545300697,-1.50137552828318,3.02931495051856
-0.514571183172848,1.67248847412648,3.81487598955964,0.543075769058491,5.54470548505719,0.328293583793163,0.457573495042792,-0.6084754448768,0,-0.317859419439985,0.0288575124905233,-0.531494390870599,2.73549490273527,3.50208400181306,-0.58554067923748,-2.6578959170355,-3.71734792622217,-0.630121234186695
1.31296775628997,3.86304158362984,3.79447997234727,1.35675245028153,5.5161794518172,0.287925757185882,1.3927721950892,0.530134388951876,0,-0.219937456580016,0.0977161387320923,-0.463965968993848,3.23956613081416,3.45707977801199,0.594294682150318,-1.96971982551298,-3.73118005130516,0.464637304519833
0.17272662968729,1.07358728708552,3.74812713700331,0.690602834015927,5.45135000457652,0.610936674319266,-0.243777214291453,1.98678386811383,0,-0.343404279316499,-0.151281572230724,-0.439009813082874,2.7873778500257,3.64418170103668,1.97062251909922,-2.48178638179886,-3.40921939509558,1.99858727773836
0.792376718075683,0.566628149328042,3.55482677010192,-0.40835231597259,5.18099856124738,0.477675033522642,-0.308584673976421,1.10673668700937,0,-0.363745556625574,1.26892759400164,-0.281198827175249,1.96818674571274,3.39161475637973,1.08961826658112,-3.23142299344712,-3.3278756356664,1.1214481388181
0.669922565871026,2.74359358271492,3.53127514267934,2.3671002483373,5.14805906626083,0.19881144622091,-0.174782393891253,4.35724683938057,0,-0.260146958237491,-0.200466305260416,-0.469838005678783,3.71641177325936,3.17760243620749,4.33870496798793,-0.921522639805063,-3.54174007734237,4.36618830507897
2.75774201903062,3.79460676562502,3.46275606976118,1.56225013494818,5.05222774138575,0.498735518357236,0.318424277428943,-0.586252705210989,0,-0.206691973681083,0.0331611766306213,-0.396437547117096,3.16223003415583,3.33029590573655,-0.569906366709966,-1.53001782249265,-3.21710223563285,-0.60134253298132
1.32759136232688,0.253068160733291,3.41445984032434,0.341013802193861,4.98468024758163,0.00653491170399816,0.334465090014984,-0.618845247922713,0,-0.376991039524507,-0.248421419964366,-0.0580614331477229,2.35622971402501,2.94700543207891,-0.601668197288892,-2.49864376636559,-3.58779542789922,-0.63469573417802
2.54638914673838,2.71451062371999,3.38796425947393,1.53723203515226,4.94762331572176,1.51845004191069,0.919858118004355,2.35474657812559,0,-0.255889481591406,-0.0904154651064801,-0.355333290322552,3.09947132147941,3.98002155115258,2.39236770644631,-1.48977003350386,-2.27283174995287,2.31181615413378
0.679651073592538,1.89503033864053,3.37811259832984,1.78496437235755,4.93384470343981,0.326244455538986,1.09965694502299,-0.504686424627851,0,-0.296098983248881,-0.220140198472293,-0.438275808497258,3.2506589292123,3.1400644973293,-0.451839621050283,-1.27728238770593,-3.27873570181614,-0.556550048318249
-0.842712831622149,-0.348788667627996,3.37603451355726,-0.304369652329148,4.93093827741158,-0.159512781159452,0.308954400119112,-0.204171412812938,1,-0.406320323086431,-0.235510427544072,-0.546174482582936,1.92219986191871,2.79942716200764,-0.18917590866623,-3.0000256235116,-3.69053727143296,-0.218752952141829
-0.181461076624129,-0.196865026448708,3.32621820359233,-0.534353944535053,4.86126478679052,0.370095800178367,-0.419324259660776,1.35439572992077,0,-0.398751475715612,1.87267019194111,-0.240094570380705,1.74489594839195,3.12781661291326,1.33148867614167,-3.14928241047001,-3.18904998756832,1.37436217215814
0.547641809519503,3.10485293364417,3.25387006706543,2.4032607036569,4.76007810284492,2.94045397794245,4.94275218852843,-0.391152397889719,1,-0.230344621714892,-0.173414702094086,-0.485986106562354,3.56554971504467,4.86147208629191,-0.158067651051489,-0.665810529304889,-0.925994044641342,-0.623963253429141
1.00229907457956,1.06695892816808,3.11950649329753,0.931615590547652,4.57215613103848,0.970718059569264,1.66057001806178,-0.589425215882538,0,-0.331104902338918,-0.206614396889128,-0.339185189438981,2.54655560828002,3.37622150086853,-0.510031821268813,-1.77103455499692,-2.46886768819086,-0.667715251688351
2.44192814883202,0.281939674159423,3.09439630229551,-0.13450093072543,4.53703681653077,1.26071524371869,1.61206105469917,-0.54273532173548,0,-0.371787456957069,0.0263982758390387,0.174618020492822,1.85361743008327,3.55782696733298,-0.465731072339971,-2.63051050047171,-2.19645436362501,-0.618733520017308
1.14491382924669,0.245203304902672,3.06942080197319,2.42693109094484,4.50210588148784,1.25477277178158,0.531786411103511,-0.530133235846106,0,-0.373679668799774,-0.416879130591062,-0.0954956670141829,3.4650031434772,3.53306114138668,-0.50389852312806,-0.496093013495039,-2.17633667258564,-0.555260815893638
1.39059908045947,3.66411726982164,3.00159442397923,0.637795281942898,4.40724336528883,1.20063024968789,2.96541603786201,-0.558843547525724,0,-0.186823749332683,0.403276292679055,-0.455891918552062,2.28603159198809,3.43928777989791,-0.418235077808447,-1.91753400024181,-2.1540849931043,-0.698571892213392
0.45419811735843,0.608080674097484,2.95860885562787,1.56638818180365,4.34712340466796,0.831559483018954,4.13478483329098,-0.581597060965456,0,-0.352392285569346,-0.344946458535137,-0.345791230709533,2.84894288113536,3.14629169666922,-0.386010299713224,-1.1161188978937,-2.42521792460497,-0.776392994850968
0.0964141143622979,3.0730809386113,2.9484685715987,0.529522716513508,4.33294112210431,3.70846724760787,-0.174589131089012,3.34247410949008,0,-0.216153032894606,0.355321177975105,-0.509474253302093,2.18396578933565,5.14519091336111,3.32634767867249,-1.96364114037182,0.0363183433208162,3.35124083717601
0.738090477902173,0.605138822705552,2.77009962861883,-0.321813987467578,4.083472888015,4.36662447475771,-0.154167694985498,2.33062518484564,0,-0.348607861883937,0.718058584069084,-0.298814937230054,1.5314198661756,5.45713865172381,2.31785736272848,-2.52106283450221,0.776948131951397,2.33826513651068
0.961309295259361,4.54732541067882,2.71558838638992,6.25652261888652,4.00723302747832,2.06042169704871,-0.327395586727923,5.68070849720436,1,-0.114919699309904,-0.298835771319801,-0.491124138661672,5.67585815117401,3.80305471276787,5.65186013666715,2.95276180168679,-1.13312672277762,5.69705231979666
2.1836516910532,1.46354807565731,2.67876010625362,0.596661577650211,3.95572469953367,0.880510880202064,0.471552837738257,-0.601821058248331,0,-0.295625930288205,-0.0400011137510457,-0.267252740048529,2.05760434671338,2.94940417468179,-0.578245473604843,-1.68862763787702,-2.10135607869253,-0.62412402829621
-0.491666257880966,1.44785513713847,2.66515634760348,-0.372229824385611,3.93669837358964,0.901184307477535,-0.332871366124764,1.61466595770052,0,-0.296098983248881,2.03805385675345,-0.525622354185664,1.43363443681809,2.95259720291476,1.59520234138948,-2.47722736794299,-2.07002524838532,1.6306039418977
-0.308645267630145,-0.287699284817409,2.65409247034206,-0.249436131229454,3.92122434612456,0.070923075068572,2.75810947199101,-0.586607565391267,0,-0.399697581636964,-0.231206763403974,-0.229818506182069,1.50470069090356,2.36417452242931,-0.455670284812589,-2.36687103254517,-2.76630687721263,-0.716578677325135
1.05648861321959,0.497384322190443,2.65363067372593,-0.290095288864403,3.92057847367384,-0.00874247783547462,0.549308905173403,-0.595163638626869,0,-0.352392285569346,0.4918088121325,-0.216606423640965,1.47858438510968,2.30820915693296,-0.567951699418932,-2.40005313339307,-2.83372151208419,-0.621126942094997
1.67695733010692,3.74750496685451,2.6239794826653,1.47979290769971,3.87910808006741,2.3832732375401,0.403331068547023,5.57717728135989,1,-0.155129200967379,0.0485314057024001,-0.444881849767809,2.58424700805457,3.95268223976478,5.58289608574261,-0.915130620378273,-0.765673312964073,5.55909534989912
2.57258859323981,1.66781368839899,-0.0557300731036679,1.03939462745299,3.85486095181342,0.315998814268103,0.302834411381466,3.45106132465527,0,0.353402731759513,-0.130992869855976,-0.259178689606743,0.62530704050157,2.49599416559954,3.45710160691934,0.903242239400748,-2.50964626732756,3.43736459662808
-0.649573192980264,0.544453944461355,2.58237930416234,-0.264147077619317,3.82092573679868,1.17886395401019,-0.324625486562462,1.47196667033369,0,-0.34813480892326,0.44877217073152,-0.524888349600047,1.45041832309006,3.07799901819383,1.45322874392413,-2.32062289198663,-1.7499657818786,1.48749307578976
0.248985792442086,-0.189335725542482,2.55938568098424,0.264782627094908,3.78876667102342,-0.0300989478623382,1.26721579456633,-0.592716013280846,0,-0.393074840187497,-0.359701878444045,-0.0463173597778531,1.77198890274044,2.21550013818852,-0.531790354534799,-1.86534817497064,-2.75689792817301,-0.652484108149594
2.0320020120771,-0.0331096267024939,2.83328879892583,5.82874727973562,3.76906756127656,9.56970263348798,18.1128391100747,-0.156347179286187,0,-0.386452098738031,-0.467293481946496,0.426381593359406,5.47788787193593,8.90182834373606,0.694769422190693,2.5038634373833,5.43695809259195,-1.00927994003269
-0.85257305350133,-0.500197484813696,2.45199872620855,-0.443772478506118,3.63857441487968,-0.15853375321579,-0.136000991574801,-0.519554156283618,1,-0.411996958614545,-0.256413939081691,-0.542504459654852,1.25461837397335,2.03723067137046,-0.52470998075613,-2.36271935326061,-2.75806192186863,-0.513234872339378
-0.734387106912281,-0.305506679024197,2.44507177696661,-0.489993322969751,3.62888632811894,-0.215362910131623,-0.272637792759511,-0.586583301447317,1,-0.399697581636964,0.409424384307766,-0.480114069877419,1.22091797014423,1.99186107617955,-0.597997900966873,-2.39522778539441,-2.79950009743284,-0.573840930248325
0.779392036304452,0.336648916763759,2.44455225577347,0.0567603542090948,3.62815972161188,-0.209944104303911,-0.355418693052934,0.984340254743264,1,-0.35806892109746,-0.107015312504001,-0.216606423640965,1.56789346960426,1.99521296153854,0.965312319754085,-1.94354074594885,-2.79435912527717,1.00123707405932
0.386230277465515,0.918767760942302,2.37591773370127,3.91429318935836,3.53216692862412,0.102365809724327,2.95504426747505,-0.472178805719954,0,-0.318805525361337,-0.403353329007896,-0.398639560873947,3.97521158284375,2.15645294444741,-0.332263000811303,1.29616343357697,-2.45905134135777,-0.611404612869402
2.88855751934554,1.1825828811566,2.33285519924723,3.16183302698346,3.47193932259479,3.17751534885898,1.23081796681086,-0.571506293274975,0,-0.29988340693429,-0.36769439756137,-0.142471960493662,3.47026016532675,4.2664886065019,-0.51234050724878,0.710181319311688,0.204593031918183,-0.629557005407924
2.08417582392444,1.66974887501774,2.32862206359938,3.16906511804738,3.46601882512989,0.517587498295661,6.19071452353559,0.888949592094237,1,-0.267242752647634,-0.335109511929199,-0.302484960158138,3.47220140504642,2.40711360359214,1.17761460428679,0.719597014594778,-2.05757051584215,0.597582952145715
1.80904495576743,0.402426875230238,2.28344296132142,0.635213748124806,3.40283097036811,0.722409251346477,0.639433791952002,-0.586322464049847,0,-0.350500073726641,-0.276087832293568,-0.0360412955792171,1.83437383634041,2.51272182096929,-0.554898394939796,-1.33493589626129,-1.83749810778952,-0.616528174199208
-0.404894971529917,-0.0981980887489893,2.27951769008432,-0.173318847328358,3.39734105453702,-0.41916009905535,-0.213048428735062,-0.627055559957018,1,-0.38408683393465,-0.161118518836663,-0.38616148291846,1.31832962042527,1.71298739145392,-0.635575320606739,-1.99906358136195,-2.80623186097253,-0.617125771346616
2.58872774572383,0.625520336880281,2.2750536561284,-0.129204990025079,3.39109762084676,0.0358602138304377,0.502152781426488,1.40141318731116,0,-0.334889326024327,0.213300261351869,-0.00374509381207517,1.34355367939147,2.02677787247843,1.42167569359765,-1.95901945965882,-2.41402418523205,1.37799629085151
0.911633050604271,3.32194777644035,3.10284333206554,4.36758015682922,3.31596112574672,3.98448482344547,3.3780965415816,6.06999314796276,0,-0.211422503287845,-0.28776920638812,-0.471306014850016,4.71865816592073,4.7374523280092,6.2142657239497,1.07841177178051,1.00462529881544,5.9119142789383
0.667453342231684,0.368880576076613,2.21396181211965,1.79494883403634,3.30565407788737,-0.00630629202217568,0.549759851711966,-0.610583375007513,0,-0.350973126687318,-0.384294244958891,-0.250370634579341,2.52750493277018,1.94692039522889,-0.583313689878035,-0.32117414854378,-2.38835812424354,-0.636570429797808
3.02219403680952,0.0655756975684248,2.09716575129033,2.64729157693183,3.14230217056028,-0.350810287732701,0.142941652993701,0.679761032316615,0,-0.369895245114365,-0.435938214640067,0.574650519654012,2.99572954167769,1.61012740235688,0.684862950502076,0.477405278519408,-2.56414057217768,0.673141072692091
-0.851045836179495,-0.483782873375276,2.08995017916331,0.212772313406877,3.13221041351783,0.531772019432907,0.462791590703311,-0.431154542485376,1,-0.409631693811164,-0.445160352083135,-0.542504459654852,1.44478752216405,2.21996402342964,-0.408395173736554,-1.52605414377947,-1.80484808462726,-0.453017100901844
1.30060829995071,0.836281005898209,2.08614035708025,0.267193324116215,3.12688196579942,-0.116207870721185,0.349926114194301,-0.595382014122425,1,-0.314074995754576,-0.0529121061713399,-0.262848712534827,1.47696869490821,1.76471127168557,-0.577534410426216,-1.47803566450713,-2.35312791505599,-0.611956707695941
-0.810674613219994,-0.443746114588201,2.08142618329059,-0.479857006360478,3.12028868453169,0.0555090769788207,-0.20486697010684,-0.216752267751355,1,-0.406793376047107,-0.0301641671451073,-0.502134207445925,0.999484010816168,1.88062931654133,-0.225860717081863,-2.09077652676496,-2.20206093325893,-0.207140759856157
3.14499331345263,4.23152685704052,2.06863056871868,1.51582048995514,3.10239263537642,7.42196577410198,14.9634284847479,-0.357743980062654,1,-0.0652491384389053,0.0977161387320923,-0.394969537945863,2.25913155587261,7.00977643000428,0.345924852557047,-0.433222489083986,4.08754020125513,-1.06240844987889
-0.422129518970751,0.944407834480109,2.05350672954045,1.30677319628862,3.08124031261544,0.125543727088237,0.35514420985482,1.0064052787734,0,-0.304613936541052,-0.279161878107924,-0.505070225788392,2.11686641641648,1.90644359951935,1.02069960266799,-0.59344597603934,-2.11423760892411,0.989846326401875
1.65871908743929,3.44915526928461,2.02985889448951,-0.105971185662251,3.04816626086833,0.909335284310816,0.761511462034522,3.42910548837292,0,-0.118231070034637,1.69007187056838,-0.436807799326024,1.20466460901304,2.43378571505066,3.45674153662888,-1.74020246129122,-1.42255375519451,3.39380674160457
2.00571753491692,0.0616179881177163,2.0139653942844,0.950502547525605,3.02593748402283,-0.370755136073354,-0.316701711670563,-0.628763135012545,1,-0.368949139193012,-0.376301725841566,0.282516694578501,1.86578333615253,1.52752169682722,-0.642147359857709,-0.855299438537802,-2.49724973446916,-0.613952742838044
2.55594259133894,2.57002435059093,2.00207413141907,1.87150270086256,3.00930626841688,1.17018931106751,6.8664257011058,2.28296169994756,0,-0.180674060843893,-0.15988890051092,-0.345791230709533,2.44335641100865,2.59284935533307,2.60005867062059,-0.0854684321808886,-1.17227571074044,1.96000434312983
3.46510373281975,1.56939956605326,3.97167518226115,1.49120100935172,3.0038432639379,1.14965249234231,3.62837187048429,1.41842221202057,0,-0.32590131977148,-0.221369816798035,-0.163024088890934,3.43600512157772,2.57529564290801,1.58548044354723,-2.00302726007513,-1.18583623729446,1.24779898340609
1.53112641581772,0.685290483207299,1.99482007624071,0.951565532038937,2.9991606886702,0.379544558239293,0.400818652117884,1.08201172812365,1,-0.321643843125394,-0.273013786479212,-0.192384272315609,1.85446144735269,2.03521318587002,1.09827205675505,-0.838833721828105,-1.83864270159021,1.06331437367635
1.13487854424656,8.49069333585166,1.99220322874931,5.3058158447752,2.99550074478281,0.622685009643212,0.00636927274307186,1.67178024876738,0,0.264941828113068,-0.0971783658980628,-0.518282308329496,4.61866623427316,2.20269625383142,1.66811506230597,2.75708454031274,-1.628832837954,1.67175320740322
-0.826815432971829,-0.482422267106507,1.97280777087189,-0.172673463873835,2.96837410185271,-0.287560528953781,-0.447282945051707,-0.402987136551653,1,-0.409158640850488,-0.400894092356412,-0.508740248716476,1.12654478203311,1.55158855141903,-0.42304004941551,-1.74880348743168,-2.38486614315667,-0.381991011513982
-0.810154425660591,-0.599393036435403,1.96203251649554,-0.269765710046929,2.95330374466932,-0.282779229694036,-0.144311292071184,-0.190077094370598,1,-0.418146647103335,-0.468523100272238,-0.149812006349831,1.05811909626198,1.54602855200838,-0.196404546682144,-1.82016537098323,-2.36992822406283,-0.183312711161289
0.505358230372071,-0.136883434552895,1.95943491052982,0.266794704923715,2.94967071213404,1.18020727142126,1.92637079207786,-0.575743384487359,0,-0.382667675052622,-0.343716840209395,0.00432895662971033,1.39731757945375,2.56463632975217,-0.4838979801037,-1.37519935196436,-1.12074958981415,-0.666547358786056
-0.0653108640415868,-0.0946770603642707,1.95079546550307,0.806676946498522,2.93758751503522,0.151408279274289,0.426329342013756,-0.610237613806216,0,-0.379356304327888,-0.393516382401958,-0.257710680435509,1.73484008549624,1.83969183516634,-0.588766182847762,-0.922572309661914,-1.98864268916628,-0.630412449040254
-0.0334477087603843,0.338864498593307,1.9383846814446,0.0442702861774436,2.92022969292221,-0.188883619469318,-0.0370504368271753,-0.616200478032091,0,-0.34576954411988,-0.0984079842238051,-0.387629492089694,1.2427780174223,1.59201768999076,-0.616479492009654,-1.54172085806082,-2.26608058651825,-0.614556406961568
-0.853743475509985,-0.519006947150862,1.93763426194339,-0.458293606232885,2.91918015018979,0.250085188758753,0.350828007271427,-0.559489575033411,1,-0.411996958614545,-0.268095313176243,-0.541036450483618,0.923076333154208,1.89767468616313,-0.541684723020375,-1.95590178351683,-1.89129401642227,-0.576100878851467
2.40549667972787,3.77421146152189,1.91119640566999,1.50581704641003,2.88220395238626,1.54247037866798,0.971781390873227,-0.546744938473327,0,-0.0789676742985145,0.0448425507251732,-0.41185164341505,2.15412375016675,2.77756842146748,-0.499804614699624,-0.313293791260262,-0.76344232504746,-0.592593953422313
0.889138273195764,0.287069527524105,1.88904940962147,0.904281703061972,2.85122898610398,0.359850158907483,0.748176328679862,-0.354741316998759,0,-0.348607861883937,-0.334494702766327,-0.174034157675187,1.7581470195219,1.934148282297,-0.31875885201891,-0.79173957869837,-1.74878238828805,-0.390029754867439
-0.854425388047791,-0.56880697524491,1.85637729903033,-0.0658055565513484,2.80553351021578,0.039639717054808,-0.218008840659259,-0.106502972425544,1,-0.415308329339278,-0.462375008643527,-0.525622354185664,1.121468621027,1.6837576802665,-0.11649012280675,-1.56580059791125,-1.98868148895614,-0.0962546373873828
1.54201200740533,1.52518445896108,6.83927823621766,2.86977803194549,2.80383809503264,0.729740576878087,1.90582051410618,0.725904987724783,0,-0.363272503664898,-0.332650275277714,-0.336249171096514,6.10862197737616,2.16425282933492,0.813698521067008,-3.20005823145586,-1.39944848033638,0.636281159300449
2.25289832536298,0.626949892791048,1.84606384127011,4.90770916266605,2.7911090254831,1.36180557092474,0.602713859526125,-0.480950221458118,0,-0.320224684243366,-0.432864168825712,-0.0587954377333398,4.27421072923183,2.59774215481444,-0.45150073136515,2.54749523665686,-0.851711846965608,-0.509409643898356
0.775745721585181,1.41356418185126,1.83153648938772,-0.236794208267327,2.77079095463764,-0.0692600656088258,-0.325205274969187,2.02313428914491,1,-0.256835587512758,1.01624102806159,-0.399373565459564,0.997289565915667,1.58726786192281,2.00306212904841,-1.68670063202042,-2.05642592204145,2.03877796101758
3.73714515370891,2.809311784825,4.53752996922471,2.20322979648738,2.75851937807403,0.974178809509651,0.405907905910243,1.68527100160394,0,-0.288530135878062,-0.177103557071313,-0.291474891373885,4.24287357375709,2.30805029980694,1.70033984040119,-1.87607987425336,-1.15850178534222,1.66643246934965
0.795851304209639,0.0486462621364162,1.82141544688422,1.74929744556199,2.7566355834261,0.422963309136125,2.59673503211939,-0.353061038880176,0,-0.365637768468279,-0.416879130591062,-0.0646674744182747,2.25252410639197,1.92234519783381,-0.23025720558631,-0.0392359583366285,-1.62681524888158,-0.475395142305032
1.16250683926852,-0.228733550980372,1.81171771794551,1.94469677735199,2.74307226196105,-0.167595453717593,0.691872432293517,2.38956533769479,0,-0.38787125762006,-0.450693634548975,0.469687863910801,2.37056595021564,1.50229518521547,2.41639559028238,0.129933222473375,-2.12023217645657,2.3573761112755
0.406362536375071,0.995697174841324,1.80792713738812,0.812162705861967,2.73777072559475,0.0572166838573013,0.507950665493731,1.40937176092698,1,-0.289003188838738,-0.194933022794576,-0.403777592973265,1.64879855357329,1.65602122606365,1.4298877168606,-0.80171927569559,-1.92485583464609,1.38568314959025
-0.840870500682599,-0.230411325602333,1.79657463724161,-0.546483357106823,2.72189302784797,-0.301289688256765,-0.15043128080883,-0.508953845770173,1,-0.38787125762006,2.4653462249489,-0.549844505511021,0.778664978355834,1.39651222499969,-0.514812586469794,-1.91383665567141,-2.2188806421607,-0.501953330252018
0.0192929741452867,1.78985455473617,1.79645918808758,-0.338195338092677,2.72173155973529,2.84159492372428,-0.156937795150959,1.97527669269523,0,-0.223721880265425,2.0411279025678,-0.488188120319204,0.910898369695382,3.58926479257206,1.96322141043997,-1.74183179957648,0.459177853046064,1.9829890821446
3.03444178620494,0.489399953647027,1.78458716674792,2.53598191289292,2.70512725548145,0.472734357620905,1.6637910647658,-0.576077013716681,0,-0.329212690496213,-0.399664474030669,0.145257837068148,2.72915271582503,1.92666611166152,-0.496563982085541,0.64004143947409,-1.54727567968062,-0.654516545148392
-0.597057591230104,0.63595471603604,1.78368281504134,0.258157955752893,2.70386242193213,-0.209306597735945,0.405134854701277,-0.6066556490805,1,-0.316913313518633,-0.108244930829744,-0.519016312915112,1.28169927093229,1.45004707646795,-0.586188200600144,-1.23922793871653,-2.12750713705422,-0.625831882072813
0.369635960867022,0.595389343326977,1.76907849705625,0.105866442351772,2.68343670567822,-0.252839189091343,0.942791970537008,2.03762592966944,1,-0.31975163128269,-0.0387714954253034,-0.357535304079403,1.17581127578832,1.40761633810839,2.07707624144158,-1.35303095125625,-2.14987521590513,1.99356382151446
